Problem Size        ,Thread Count        ,Schedule Type       ,Time Taken (Mean) [s],Time Taken STD [s]
65536               ,16                  ,guided              ,0.000284448         ,2.08658e-05
65536               ,16                  ,guided[1]           ,0.0002842           ,2.16247e-05
65536               ,16                  ,guided[2]           ,0.000282802         ,2.22492e-05
65536               ,16                  ,guided[4]           ,0.000278108         ,1.93728e-05
65536               ,16                  ,guided[8]           ,0.000276795         ,1.96547e-05
65536               ,16                  ,guided[16]          ,0.000275756         ,2.38877e-05
65536               ,16                  ,guided[32]          ,0.000271989         ,2.05173e-05
65536               ,16                  ,guided[64]          ,0.00026329          ,1.83729e-05
65536               ,16                  ,guided[128]         ,0.000258182         ,1.80076e-05
65536               ,16                  ,auto                ,0.000238122         ,2.22749e-05
65536               ,16                  ,runtime             ,0.00812741          ,0.00240652
